sex,age,geo,year,population,id
Total,From 55 to 59 years,Estonia,2016,88728,69628
Total,From 55 to 59 years,Estonia,2017,89106,69629
Total,From 55 to 59 years,Estonia,2018,89278,69630
Total,From 55 to 59 years,Estonia,2019,88719,69631
Total,From 55 to 59 years,Estonia,2020,87640,69632
Total,From 55 to 59 years,Estonia,2021,85566,69633
Total,From 55 to 59 years,Estonia,2022,83564,69634
Total,From 55 to 59 years,Estonia,2023,83015,69635
Total,From 55 to 59 years,Estonia,2024,83393,69636
Total,From 55 to 59 years,Greece,1995,650648,69637
Total,From 55 to 59 years,Greece,1996,653422,69638
Total,From 55 to 59 years,Greece,1997,614694,69639
Total,From 55 to 59 years,Greece,1998,596772,69640
Total,From 55 to 59 years,Greece,1999,562580,69641
Total,From 55 to 59 years,Greece,2000,561396,69642
Total,From 55 to 59 years,Greece,2001,556873,69643
Total,From 55 to 59 years,Greece,2002,583942,69644
Total,From 55 to 59 years,Greece,2003,612452,69645
Total,From 55 to 59 years,Greece,2004,634969,69646
Total,From 55 to 59 years,Greece,2005,647680,69647
Total,From 55 to 59 years,Greece,2006,651268,69648
Total,From 55 to 59 years,Greece,2007,652382,69649
Total,From 55 to 59 years,Greece,2008,653059,69650
Total,From 55 to 59 years,Greece,2009,654369,69651
Total,From 55 to 59 years,Greece,2010,659982,69652
Total,From 55 to 59 years,Greece,2011,670680,69653
Total,From 55 to 59 years,Greece,2012,680070,69654
Total,From 55 to 59 years,Greece,2013,685822,69655
Total,From 55 to 59 years,Greece,2014,697196,69656
Total,From 55 to 59 years,Greece,2015,707641,69657
Total,From 55 to 59 years,Greece,2016,712322,69658
Total,From 55 to 59 years,Greece,2017,715104,69659
Total,From 55 to 59 years,Greece,2018,719441,69660
Total,From 55 to 59 years,Greece,2019,718583,69661
Total,From 55 to 59 years,Greece,2020,717651,69662
Total,From 55 to 59 years,Greece,2021,720269,69663
Total,From 55 to 59 years,Greece,2022,738220,69664
Total,From 55 to 59 years,Greece,2023,759172,69665
Total,From 55 to 59 years,Greece,2024,779163,69666
Total,From 55 to 59 years,Spain,1995,1940736,69667
Total,From 55 to 59 years,Spain,1996,1960383,69668
Total,From 55 to 59 years,Spain,1997,1875551,69669
Total,From 55 to 59 years,Spain,1998,1869978,69670
Total,From 55 to 59 years,Spain,1999,1971325,69671
Total,From 55 to 59 years,Spain,2000,2119782,69672
Total,From 55 to 59 years,Spain,2001,2142935,69673
Total,From 55 to 59 years,Spain,2002,2233397,69674
Total,From 55 to 59 years,Spain,2003,2324147,69675
Total,From 55 to 59 years,Spain,2004,2400402,69676
Total,From 55 to 59 years,Spain,2005,2449834,69677
Total,From 55 to 59 years,Spain,2006,2455237,69678
Total,From 55 to 59 years,Spain,2007,2495181,69679
Total,From 55 to 59 years,Spain,2008,2550182,69680
Total,From 55 to 59 years,Spain,2009,2555047,69681
Total,From 55 to 59 years,Spain,2010,2578223,69682
Total,From 55 to 59 years,Spain,2011,2645892,69683
Total,From 55 to 59 years,Spain,2012,2720824,69684
Total,From 55 to 59 years,Spain,2013,2793041,69685
Total,From 55 to 59 years,Spain,2014,2874610,69686
Total,From 55 to 59 years,Spain,2015,2973968,69687
Total,From 55 to 59 years,Spain,2016,3068177,69688
Total,From 55 to 59 years,Spain,2017,3145737,69689
Total,From 55 to 59 years,Spain,2018,3199631,69690
Total,From 55 to 59 years,Spain,2019,3267118,69691
Total,From 55 to 59 years,Spain,2020,3362147,69692
Total,From 55 to 59 years,Spain,2021,3424428,69693
Total,From 55 to 59 years,Spain,2022,3493906,69694
Total,From 55 to 59 years,Spain,2023,3583098,69695
Total,From 55 to 59 years,Spain,2024,3643908,69696
Total,From 55 to 59 years,Finland,1995,270468,69697
Total,From 55 to 59 years,Finland,1996,267867,69698
Total,From 55 to 59 years,Finland,1997,285534,69699
Total,From 55 to 59 years,Finland,1998,279074,69700
Total,From 55 to 59 years,Finland,1999,281074,69701
Total,From 55 to 59 years,Finland,2000,284194,69702
Total,From 55 to 59 years,Finland,2001,310083,69703
Total,From 55 to 59 years,Finland,2002,325664,69704
Total,From 55 to 59 years,Finland,2003,363817,69705
Total,From 55 to 59 years,Finland,2004,390583,69706
Total,From 55 to 59 years,Finland,2005,412327,69707
Total,From 55 to 59 years,Finland,2006,416888,69708
Total,From 55 to 59 years,Finland,2007,410077,69709
Total,From 55 to 59 years,Finland,2008,403762,69710
Total,From 55 to 59 years,Finland,2009,394516,69711
Total,From 55 to 59 years,Finland,2010,388165,69712
Total,From 55 to 59 years,Finland,2011,384108,69713
Total,From 55 to 59 years,Finland,2012,383809,69714
Total,From 55 to 59 years,Finland,2013,379195,69715
Total,From 55 to 59 years,Finland,2014,374239,69716
Total,From 55 to 59 years,Finland,2015,370897,69717
Total,From 55 to 59 years,Finland,2016,368110,69718
Total,From 55 to 59 years,Finland,2017,365424,69719
Total,From 55 to 59 years,Finland,2018,364798,69720
Total,From 55 to 59 years,Finland,2019,368233,69721
Total,From 55 to 59 years,Finland,2020,368871,69722
Total,From 55 to 59 years,Finland,2021,367783,69723
Total,From 55 to 59 years,Finland,2022,366313,69724
Total,From 55 to 59 years,Finland,2023,364009,69725
Total,From 55 to 59 years,Finland,2024,360032,69726
Total,From 55 to 59 years,France,1995,2881735,69727
Total,From 55 to 59 years,France,1996,2831989,69728
Total,From 55 to 59 years,France,1997,2754659,69729
Total,From 55 to 59 years,France,1998,2741016,69730
Total,From 55 to 59 years,France,1999,2768679,69731
Total,From 55 to 59 years,France,2000,2815418,69732
Total,From 55 to 59 years,France,2001,2900004,69733
Total,From 55 to 59 years,France,2002,3202945,69734
Total,From 55 to 59 years,France,2003,3491723,69735
Total,From 55 to 59 years,France,2004,3754814,69736
Total,From 55 to 59 years,France,2005,4003614,69737
Total,From 55 to 59 years,France,2006,4252309,69738
Total,From 55 to 59 years,France,2007,4270251,69739
Total,From 55 to 59 years,France,2008,4266339,69740
Total,From 55 to 59 years,France,2009,4230863,69741
Total,From 55 to 59 years,France,2010,4205771,69742
Total,From 55 to 59 years,France,2011,4172108,69743
Total,From 55 to 59 years,France,2012,4182983,69744
Total,From 55 to 59 years,France,2013,4184730,69745
Total,From 55 to 59 years,France,2014,4212785,69746
Total,From 55 to 59 years,France,2015,4233180,69747
Total,From 55 to 59 years,France,2016,4259584,69748
Total,From 55 to 59 years,France,2017,4275447,69749
Total,From 55 to 59 years,France,2018,4292459,69750
Total,From 55 to 59 years,France,2019,4344690,69751
Total,From 55 to 59 years,France,2020,4387067,69752
Total,From 55 to 59 years,France,2021,4420139,69753
Total,From 55 to 59 years,France,2022,4451374,69754
Total,From 55 to 59 years,France,2023,4456072,69755
Total,From 55 to 59 years,France,2024,4434603,69756
Total,From 55 to 59 years,Metropolitan France,1995,2824533,69757
Total,From 55 to 59 years,Metropolitan France,1996,2773468,69758
Total,From 55 to 59 years,Metropolitan France,1997,2695596,69759
Total,From 55 to 59 years,Metropolitan France,1998,2680614,69760
Total,From 55 to 59 years,Metropolitan France,1999,2706984,69761
Total,From 55 to 59 years,Metropolitan France,2000,2750755,69762
Total,From 55 to 59 years,Metropolitan France,2001,2832634,69763
Total,From 55 to 59 years,Metropolitan France,2002,3131690,69764
Total,From 55 to 59 years,Metropolitan France,2003,3416754,69765
Total,From 55 to 59 years,Metropolitan France,2004,3675265,69766
Total,From 55 to 59 years,Metropolitan France,2005,3919683,69767
Total,From 55 to 59 years,Metropolitan France,2006,4164591,69768
Total,From 55 to 59 years,Metropolitan France,2007,4179699,69769
Total,From 55 to 59 years,Metropolitan France,2008,4171546,69770
Total,From 55 to 59 years,Metropolitan France,2009,4132741,69771
Total,From 55 to 59 years,Metropolitan France,2010,4103897,69772
Total,From 55 to 59 years,Metropolitan France,2011,4066201,69773
Total,From 55 to 59 years,Metropolitan France,2012,4073530,69774
Total,From 55 to 59 years,Metropolitan France,2013,4071977,69775
Total,From 55 to 59 years,Georgia,2006,224889,69776
Total,From 55 to 59 years,Georgia,2007,236833,69777
Total,From 55 to 59 years,Georgia,2008,246652,69778
Total,From 55 to 59 years,Georgia,2009,250997,69779
Total,From 55 to 59 years,Georgia,2010,259732,69780
Total,From 55 to 59 years,Georgia,2011,262527,69781
Total,From 55 to 59 years,Georgia,2012,271506,69782
Total,From 55 to 59 years,Georgia,2014,285334,69783
Total,From 55 to 59 years,Georgia,2015,236200,69784
Total,From 55 to 59 years,Georgia,2016,253600,69785
Total,From 55 to 59 years,Georgia,2017,258000,69786
Total,From 55 to 59 years,Georgia,2018,261602,69787
Total,From 55 to 59 years,Georgia,2019,262403,69788
Total,From 55 to 59 years,Georgia,2020,258783,69789
Total,From 55 to 59 years,Georgia,2021,251970,69790
Total,From 55 to 59 years,Georgia,2022,241913,69791
Total,From 55 to 59 years,Georgia,2023,234563,69792
Total,From 55 to 59 years,Georgia,2024,228209,69793
Total,From 55 to 59 years,Croatia,2001,232436,69794
Total,From 55 to 59 years,Croatia,2002,233025,69795
Total,From 55 to 59 years,Croatia,2003,235212,69796
Total,From 55 to 59 years,Croatia,2004,243561,69797
Total,From 55 to 59 years,Croatia,2005,260907,69798
Total,From 55 to 59 years,Croatia,2006,282360,69799
Total,From 55 to 59 years,Croatia,2007,289028,69800
Total,From 55 to 59 years,Croatia,2008,295840,69801
Total,From 55 to 59 years,Croatia,2009,302959,69802
Total,From 55 to 59 years,Croatia,2010,307339,69803
Total,From 55 to 59 years,Croatia,2011,310855,69804
Total,From 55 to 59 years,Croatia,2012,317481,69805
Total,From 55 to 59 years,Croatia,2013,316712,69806
Total,From 55 to 59 years,Croatia,2014,315420,69807
Total,From 55 to 59 years,Croatia,2015,312276,69808
Total,From 55 to 59 years,Croatia,2016,307721,69809
Total,From 55 to 59 years,Croatia,2017,302844,69810
Total,From 55 to 59 years,Croatia,2018,298736,69811
Total,From 55 to 59 years,Croatia,2019,293175,69812
Total,From 55 to 59 years,Croatia,2020,286194,69813
Total,From 55 to 59 years,Croatia,2021,282335,69814
Total,From 55 to 59 years,Croatia,2022,278654,69815
Total,From 55 to 59 years,Croatia,2023,274000,69816
Total,From 55 to 59 years,Croatia,2024,270581,69817
Total,From 55 to 59 years,Hungary,1995,566291,69818
Total,From 55 to 59 years,Hungary,1996,573544,69819
Total,From 55 to 59 years,Hungary,1997,579830,69820
Total,From 55 to 59 years,Hungary,1998,593348,69821
Total,From 55 to 59 years,Hungary,1999,600747,69822
Total,From 55 to 59 years,Hungary,2000,617607,69823
Total,From 55 to 59 years,Hungary,2001,610416,69824
Total,From 55 to 59 years,Hungary,2002,608303,69825
Total,From 55 to 59 years,Hungary,2003,613776,69826
Total,From 55 to 59 years,Hungary,2004,628001,69827
Total,From 55 to 59 years,Hungary,2005,634628,69828
Total,From 55 to 59 years,Hungary,2006,663498,69829
Total,From 55 to 59 years,Hungary,2007,686184,69830
Total,From 55 to 59 years,Hungary,2008,691922,69831
Total,From 55 to 59 years,Hungary,2009,708555,69832
Total,From 55 to 59 years,Hungary,2010,737394,69833
Total,From 55 to 59 years,Hungary,2011,751031,69834
Total,From 55 to 59 years,Hungary,2012,780868,69835
Total,From 55 to 59 years,Hungary,2013,772352,69836
Total,From 55 to 59 years,Hungary,2014,743540,69837
Total,From 55 to 59 years,Hungary,2015,695603,69838
Total,From 55 to 59 years,Hungary,2016,653899,69839
Total,From 55 to 59 years,Hungary,2017,619129,69840
Total,From 55 to 59 years,Hungary,2018,594819,69841
Total,From 55 to 59 years,Hungary,2019,579297,69842
Total,From 55 to 59 years,Hungary,2020,570824,69843
Total,From 55 to 59 years,Hungary,2021,564634,69844
Total,From 55 to 59 years,Hungary,2022,567130,69845
Total,From 55 to 59 years,Hungary,2023,592451,69846
Total,From 55 to 59 years,Hungary,2024,618163,69847
Total,From 55 to 59 years,Ireland,1995,150754,69848
Total,From 55 to 59 years,Ireland,1996,153282,69849
Total,From 55 to 59 years,Ireland,1997,155526,69850
Total,From 55 to 59 years,Ireland,1998,160852,69851
Total,From 55 to 59 years,Ireland,1999,166757,69852
Total,From 55 to 59 years,Ireland,2000,172739,69853
Total,From 55 to 59 years,Ireland,2001,182930,69854
Total,From 55 to 59 years,Ireland,2002,194427,69855
Total,From 55 to 59 years,Ireland,2003,204240,69856
Total,From 55 to 59 years,Ireland,2004,212055,69857
Total,From 55 to 59 years,Ireland,2005,219542,69858
Total,From 55 to 59 years,Ireland,2006,223429,69859
Total,From 55 to 59 years,Ireland,2007,226863,69860
Total,From 55 to 59 years,Ireland,2008,231321,69861
Total,From 55 to 59 years,Ireland,2009,234956,69862
Total,From 55 to 59 years,Ireland,2010,238576,69863
Total,From 55 to 59 years,Ireland,2011,242213,69864
Total,From 55 to 59 years,Ireland,2012,247025,69865
Total,From 55 to 59 years,Ireland,2013,250151,69866
Total,From 55 to 59 years,Ireland,2014,254542,69867
Total,From 55 to 59 years,Ireland,2015,259193,69868
Total,From 55 to 59 years,Ireland,2016,266249,69869
Total,From 55 to 59 years,Ireland,2017,273413,69870
Total,From 55 to 59 years,Ireland,2018,279020,69871
Total,From 55 to 59 years,Ireland,2019,286217,69872
Total,From 55 to 59 years,Ireland,2020,294440,69873
Total,From 55 to 59 years,Ireland,2021,300091,69874
Total,From 55 to 59 years,Ireland,2022,307216,69875
Total,From 55 to 59 years,Ireland,2023,314883,69876
Total,From 55 to 59 years,Ireland,2024,320667,69877
Total,From 55 to 59 years,Iceland,1995,10046,69878
Total,From 55 to 59 years,Iceland,1996,10053,69879
Total,From 55 to 59 years,Iceland,1997,10175,69880
Total,From 55 to 59 years,Iceland,1998,10650,69881
Total,From 55 to 59 years,Iceland,1999,11277,69882
Total,From 55 to 59 years,Iceland,2000,11953,69883
Total,From 55 to 59 years,Iceland,2001,12801,69884
Total,From 55 to 59 years,Iceland,2002,13549,69885
Total,From 55 to 59 years,Iceland,2003,14177,69886
Total,From 55 to 59 years,Iceland,2004,14827,69887
Total,From 55 to 59 years,Iceland,2005,15493,69888
Total,From 55 to 59 years,Iceland,2006,16239,69889
Total,From 55 to 59 years,Iceland,2007,16976,69890
Total,From 55 to 59 years,Iceland,2008,17435,69891
Total,From 55 to 59 years,Iceland,2009,17870,69892
Total,From 55 to 59 years,Iceland,2010,18202,69893
Total,From 55 to 59 years,Iceland,2011,18543,69894
Total,From 55 to 59 years,Iceland,2012,19116,69895
Total,From 55 to 59 years,Iceland,2013,19652,69896
Total,From 55 to 59 years,Iceland,2014,20062,69897
Total,From 55 to 59 years,Iceland,2015,20626,69898
Total,From 55 to 59 years,Iceland,2016,21030,69899
Total,From 55 to 59 years,Iceland,2017,21159,69900
Total,From 55 to 59 years,Iceland,2018,21532,69901
Total,From 55 to 59 years,Iceland,2019,21837,69902
Total,From 55 to 59 years,Iceland,2020,21965,69903
Total,From 55 to 59 years,Iceland,2021,21958,69904
Total,From 55 to 59 years,Iceland,2022,22407,69905
Total,From 55 to 59 years,Iceland,2023,22629,69906
Total,From 55 to 59 years,Iceland,2024,21855,69907
Total,From 55 to 59 years,Italy,1995,3525244,69908
Total,From 55 to 59 years,Italy,1996,3580496,69909
Total,From 55 to 59 years,Italy,1997,3583970,69910
Total,From 55 to 59 years,Italy,1998,3555223,69911
Total,From 55 to 59 years,Italy,1999,3476841,69912
Total,From 55 to 59 years,Italy,2000,3370733,69913
Total,From 55 to 59 years,Italy,2001,3240186,69914
Total,From 55 to 59 years,Italy,2002,3350758,69915
Total,From 55 to 59 years,Italy,2003,3474812,69916
Total,From 55 to 59 years,Italy,2004,3622927,69917
Total,From 55 to 59 years,Italy,2005,3747671,69918
Total,From 55 to 59 years,Italy,2006,3883444,69919
Total,From 55 to 59 years,Italy,2007,3816058,69920
Total,From 55 to 59 years,Italy,2008,3756135,69921
Total,From 55 to 59 years,Italy,2009,3689385,69922
Total,From 55 to 59 years,Italy,2010,3690217,69923
Total,From 55 to 59 years,Italy,2011,3710147,69924
Total,From 55 to 59 years,Italy,2012,3771147,69925
Total,From 55 to 59 years,Italy,2013,3848124,69926
Total,From 55 to 59 years,Italy,2014,3920002,69927
Total,From 55 to 59 years,Italy,2015,3991998,69928
Total,From 55 to 59 years,Italy,2016,4071859,69929
Total,From 55 to 59 years,Italy,2017,4166061,69930
Total,From 55 to 59 years,Italy,2018,4263608,69931
Total,From 55 to 59 years,Italy,2019,4387417,69932
Total,From 55 to 59 years,Italy,2020,4537491,69933
Total,From 55 to 59 years,Italy,2021,4623965,69934
Total,From 55 to 59 years,Italy,2022,4735135,69935
Total,From 55 to 59 years,Italy,2023,4810601,69936
Total,From 55 to 59 years,Italy,2024,4848988,69937
Total,From 55 to 59 years,Liechtenstein,1995,1318,69938
Total,From 55 to 59 years,Liechtenstein,1996,1430,69939
Total,From 55 to 59 years,Liechtenstein,1997,1538,69940
Total,From 55 to 59 years,Liechtenstein,1998,1653,69941
Total,From 55 to 59 years,Liechtenstein,1999,1814,69942
Total,From 55 to 59 years,Liechtenstein,2000,1967,69943
Total,From 55 to 59 years,Liechtenstein,2001,1975,69944
Total,From 55 to 59 years,Liechtenstein,2002,2089,69945
Total,From 55 to 59 years,Liechtenstein,2003,2147,69946
Total,From 55 to 59 years,Liechtenstein,2004,2224,69947
Total,From 55 to 59 years,Liechtenstein,2005,2267,69948
Total,From 55 to 59 years,Liechtenstein,2006,2349,69949
Total,From 55 to 59 years,Liechtenstein,2007,2380,69950
Total,From 55 to 59 years,Liechtenstein,2008,2387,69951
Total,From 55 to 59 years,Liechtenstein,2009,2394,69952
Total,From 55 to 59 years,Liechtenstein,2010,2421,69953
Total,From 55 to 59 years,Liechtenstein,2011,2458,69954
Total,From 55 to 59 years,Liechtenstein,2012,2527,69955
Total,From 55 to 59 years,Liechtenstein,2013,2618,69956
Total,From 55 to 59 years,Liechtenstein,2014,2678,69957
Total,From 55 to 59 years,Liechtenstein,2015,2739,69958
Total,From 55 to 59 years,Liechtenstein,2016,2853,69959
Total,From 55 to 59 years,Liechtenstein,2017,2912,69960
Total,From 55 to 59 years,Liechtenstein,2018,2986,69961
Total,From 55 to 59 years,Liechtenstein,2019,3079,69962
Total,From 55 to 59 years,Liechtenstein,2020,3149,69963
Total,From 55 to 59 years,Liechtenstein,2021,3165,69964
Total,From 55 to 59 years,Liechtenstein,2022,3171,69965
Total,From 55 to 59 years,Liechtenstein,2023,3189,69966
Total,From 55 to 59 years,Liechtenstein,2024,3253,69967
Total,From 55 to 59 years,Lithuania,1995,205135,69968
Total,From 55 to 59 years,Lithuania,1996,201223,69969
Total,From 55 to 59 years,Lithuania,1997,200422,69970
Total,From 55 to 59 years,Lithuania,1998,200733,69971
Total,From 55 to 59 years,Lithuania,1999,196675,69972
Total,From 55 to 59 years,Lithuania,2000,188723,69973
Total,From 55 to 59 years,Lithuania,2001,186959,69974
Total,From 55 to 59 years,Lithuania,2002,177597,69975
Total,From 55 to 59 years,Lithuania,2003,170124,69976
